juris_id,ecozone,canfi_species,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
NT,4,1305,BETU,ALA,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,5,100,PICE,SPP,NA,-1.619452,9.733e-4,-0.0988202,-0.6090675,-9.805e-4,-0.2039749,-1.195725,-0.0021176,-0.1712661,403
NT,5,101,PICE,MAR,NA,-1.962642,-0.0025805,0.0964473,-1.162072,-0.0025745,-0.0407574,-2.373166,-0.0077735,0.3590638,81
NT,5,105,PICE,GLA,NA,-1.619452,9.733e-4,-0.0988202,-0.6090675,-9.805e-4,-0.2039749,-1.195725,-0.0021176,-0.1712661,403
NT,5,203,PINU,BAN,NA,-1.210482,-5.965e-4,-0.2261727,-1.392068,-5.859e-4,-0.2044972,-0.8886665,-0.0030297,-0.3700746,30
NT,5,204,PINU,CON,NA,-1.596728,-2.99e-5,-0.1297067,-0.123297,9.653e-4,-0.4400286,-1.624699,-0.0025082,-0.1218482,729
NT,5,204,PINU,CON,LAT,-1.596728,-2.99e-5,-0.1297067,-0.123297,9.653e-4,-0.4400286,-1.624699,-0.0025082,-0.1218482,729
NT,5,216,PINU,MUR,NA,-1.593991,3.79e-5,-0.1330865,-0.7553959,3.32e-4,-0.297162,-1.910119,-0.0026327,-0.0640618,759
NT,5,300,ABIE,SPP,NA,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
NT,5,302,ABIE,BAL,NA,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
NT,5,304,ABIE,LAS,NA,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
NT,5,500,PSEU,MEN,NA,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
NT,5,500,PSEU,MEN,MEN,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
NT,5,500,PSEU,MEN,GLA,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
NT,5,500,PSEU,SPP,NA,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
NT,5,601,LARI,DEC,NA,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
NT,5,602,LARI,LAR,NA,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
NT,5,1200,POPU,SPP,NA,-1.062501,-8.673e-4,-0.0548917,-2.832979,-0.0010086,0.1977748,-1.410144,0.0026366,-0.4847424,247
NT,5,1201,POPU,TRE,NA,-1.062501,-8.673e-4,-0.0548917,-2.832979,-0.0010086,0.1977748,-1.410144,0.0026366,-0.4847424,247
NT,5,1203,POPU,BAL,NA,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
NT,5,1203,POPU,BAL,BAL,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
NT,5,1203,POPU,BAL,GLA,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
NT,5,1300,BETU,SPP,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,5,1301,BETU,ALL,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,5,1303,BETU,PAP,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,5,1303,BETU,PAP,PAP,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,5,1305,BETU,NEO,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,5,1305,BETU,ALA,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,100,PICE,SPP,NA,-1.619452,9.733e-4,-0.0988202,-0.6090675,-9.805e-4,-0.2039749,-1.195725,-0.0021176,-0.1712661,403
NT,9,101,PICE,MAR,NA,-1.962642,-0.0025805,0.0964473,-1.162072,-0.0025745,-0.0407574,-2.373166,-0.0077735,0.3590638,81
NT,9,104,PICE,ENG,NA,-6.478428,-0.0079798,1.141726,-1.473774,-0.0010405,0.0519275,-0.3977257,0.0014648,-0.3224147,5
NT,9,104,PICE,ENG,GLA,-6.478428,-0.0079798,1.141726,-1.473774,-0.0010405,0.0519275,-0.3977257,0.0014648,-0.3224147,5
NT,9,105,PICE,GLA,NA,-1.619452,9.733e-4,-0.0988202,-0.6090675,-9.805e-4,-0.2039749,-1.195725,-0.0021176,-0.1712661,403
NT,9,109,PICE,SPP,NA,-1.619452,9.733e-4,-0.0988202,-0.6090675,-9.805e-4,-0.2039749,-1.195725,-0.0021176,-0.1712661,403
NT,9,203,PINU,BAN,NA,-1.210482,-5.965e-4,-0.2261727,-1.392068,-5.859e-4,-0.2044972,-0.8886665,-0.0030297,-0.3700746,30
NT,9,204,PINU,CON,NA,-1.596728,-2.99e-5,-0.1297067,-0.123297,9.653e-4,-0.4400286,-1.624699,-0.0025082,-0.1218482,729
NT,9,204,PINU,CON,LAT,-1.596728,-2.99e-5,-0.1297067,-0.123297,9.653e-4,-0.4400286,-1.624699,-0.0025082,-0.1218482,729
NT,9,216,PINU,MUR,NA,-1.593991,3.79e-5,-0.1330865,-0.7553959,3.32e-4,-0.297162,-1.910119,-0.0026327,-0.0640618,759
NT,9,300,ABIE,SPP,NA,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
NT,9,302,ABIE,BAL,NA,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
NT,9,304,ABIE,LAS,NA,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
NT,9,305,ABIE,MX2,NA,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
NT,9,306,ABIE,MIX,NA,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
NT,9,500,PSEU,MEN,NA,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
NT,9,500,PSEU,MEN,MEN,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
NT,9,500,PSEU,MEN,GLA,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
NT,9,500,PSEU,SPP,NA,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
NT,9,600,LARI,SPP,NA,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
NT,9,601,LARI,DEC,NA,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
NT,9,602,LARI,LAR,NA,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
NT,9,604,LARI,LYA,NA,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
NT,9,1150,UNKN,SPP,NA,-1.59885,-1.745e-4,-0.1087694,-0.5711935,-2.642e-4,-0.2818973,-1.946162,-0.0033301,0.0057605,1113
NT,9,1200,POPU,SPP,NA,-1.062501,-8.673e-4,-0.0548917,-2.832979,-0.0010086,0.1977748,-1.410144,0.0026366,-0.4847424,247
NT,9,1201,POPU,TRE,NA,-1.062501,-8.673e-4,-0.0548917,-2.832979,-0.0010086,0.1977748,-1.410144,0.0026366,-0.4847424,247
NT,9,1203,POPU,BAL,NA,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
NT,9,1203,POPU,BAL,BAL,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
NT,9,1203,POPU,BAL,GLA,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
NT,9,1301,BETU,ALL,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,1303,BETU,PAP,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,1303,BETU,PAP,PAP,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,1305,BETU,NEO,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,1305,BETU,ALA,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,1404,ACER,NEG,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,1500,GENH,SPP,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,9,1550,GENH,SPP,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,11,100,PICE,SPP,NA,-1.416816,-0.001571,-0.0417351,-1.040304,-0.0043247,-0.0041104,-1.383638,-0.0048273,0.0059145,119
NT,11,101,PICE,MAR,NA,-0.7138494,0.0019421,-0.2815025,0.48296,0.0026757,-0.5943286,0.6301919,0.0045207,-0.6991895,20
NT,11,105,PICE,GLA,NA,-1.416816,-0.001571,-0.0417351,-1.040304,-0.0043247,-0.0041104,-1.383638,-0.0048273,0.0059145,119
NT,11,203,PINU,BAN,NA,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,11,204,PINU,CON,NA,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,11,204,PINU,CON,LAT,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,11,300,ABIE,SPP,NA,-1.405719,-0.0013823,-0.0501064,-0.9660167,-0.0032,-0.0569789,-1.266784,-0.0038565,-0.0492027,139
NT,11,304,ABIE,LAS,NA,-1.405719,-0.0013823,-0.0501064,-0.9660167,-0.0032,-0.0569789,-1.266784,-0.0038565,-0.0492027,139
NT,11,602,LARI,LAR,NA,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,11,1201,POPU,TRE,NA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1203,POPU,BAL,NA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1203,POPU,BAL,BAL,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1203,POPU,BAL,GLA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1300,BETU,SPP,NA,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
NT,11,1303,BETU,PAP,NA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1303,BETU,PAP,PAP,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,11,1308,BETU,PAP,NEO,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,100,PICE,SPP,NA,-1.416816,-0.001571,-0.0417351,-1.040304,-0.0043247,-0.0041104,-1.383638,-0.0048273,0.0059145,119
NT,12,101,PICE,MAR,NA,-0.7138494,0.0019421,-0.2815025,0.48296,0.0026757,-0.5943286,0.6301919,0.0045207,-0.6991895,20
NT,12,105,PICE,GLA,NA,-1.416816,-0.001571,-0.0417351,-1.040304,-0.0043247,-0.0041104,-1.383638,-0.0048273,0.0059145,119
NT,12,203,PINU,BAN,NA,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,12,204,PINU,CON,NA,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,12,204,PINU,CON,LAT,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,12,300,ABIE,SPP,NA,-1.405719,-0.0013823,-0.0501064,-0.9660167,-0.0032,-0.0569789,-1.266784,-0.0038565,-0.0492027,139
NT,12,304,ABIE,LAS,NA,-1.405719,-0.0013823,-0.0501064,-0.9660167,-0.0032,-0.0569789,-1.266784,-0.0038565,-0.0492027,139
NT,12,602,LARI,LAR,NA,-2.637024,-0.0041939,0.1881847,-1.359695,-0.0044346,-0.0570025,-3.478255,-0.0084092,0.402264,82
NT,12,1200,POPU,SPP,NA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1201,POPU,TRE,NA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1203,POPU,BAL,NA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1203,POPU,BAL,BAL,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1203,POPU,BAL,GLA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1303,BETU,PAP,NA,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1303,BETU,PAP,PAP,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NT,12,1308,BETU,PAP,NEO,-0.5172011,0.0021904,-0.2859109,2.004177,0.0122856,-1.062437,3.900256,0.0138782,-1.781866,19
NU,1,101,PICE,MAR,NA,-1.711879,-6.835e-4,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,1,105,PICE,GLA,NA,-1.981923,-2.608e-4,0.0175826,-1.46987,4.888e-4,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,1,107,PICE,MAR,RUB,-1.711879,-6.835e-4,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,1,302,ABIE,BAL,NA,-1.66978,2.289e-4,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-7.031e-4,-0.194097,9695
NU,1,602,LARI,LAR,NA,-1.973109,-1.365e-4,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,1,1201,POPU,TRE,NA,-1.37932,4.172e-4,-0.0680491,-1.483582,8.34e-5,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,1,1203,POPU,BAL,NA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,1,1203,POPU,BAL,BAL,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,1,1203,POPU,BAL,GLA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,1,1303,BETU,PAP,NA,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,1,1303,BETU,PAP,PAP,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,2,101,PICE,MAR,NA,-1.711879,-6.835e-4,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,2,105,PICE,GLA,NA,-1.981923,-2.608e-4,0.0175826,-1.46987,4.888e-4,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,2,107,PICE,MAR,RUB,-1.711879,-6.835e-4,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,2,302,ABIE,BAL,NA,-1.66978,2.289e-4,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-7.031e-4,-0.194097,9695
NU,2,602,LARI,LAR,NA,-1.973109,-1.365e-4,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,2,1201,POPU,TRE,NA,-1.37932,4.172e-4,-0.0680491,-1.483582,8.34e-5,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,2,1203,POPU,BAL,NA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,2,1203,POPU,BAL,BAL,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,2,1203,POPU,BAL,GLA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,2,1303,BETU,PAP,NA,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,2,1303,BETU,PAP,PAP,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,3,101,PICE,MAR,NA,-1.711879,-6.835e-4,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,3,105,PICE,GLA,NA,-1.981923,-2.608e-4,0.0175826,-1.46987,4.888e-4,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,3,107,PICE,MAR,RUB,-1.711879,-6.835e-4,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,3,302,ABIE,BAL,NA,-1.66978,2.289e-4,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-7.031e-4,-0.194097,9695
NU,3,602,LARI,LAR,NA,-1.973109,-1.365e-4,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,3,1201,POPU,TRE,NA,-1.37932,4.172e-4,-0.0680491,-1.483582,8.34e-5,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,3,1203,POPU,BAL,NA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,3,1203,POPU,BAL,BAL,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,3,1203,POPU,BAL,GLA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,3,1303,BETU,PAP,NA,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,3,1303,BETU,PAP,PAP,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,5,101,PICE,MAR,NA,-1.711879,-6.835e-4,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,5,105,PICE,GLA,NA,-1.981923,-2.608e-4,0.0175826,-1.46987,4.888e-4,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,5,107,PICE,MAR,RUB,-1.711879,-6.835e-4,-0.0121105,-1.083241,-0.0011717,-0.0636495,-0.9596619,-0.0027376,-0.0698216,60
NU,5,202,PINU,STR,NA,-1.801744,-3.685e-4,-0.0080958,-1.083892,0.0013546,-0.1295523,-0.6911709,7.238e-4,-0.3778888,1177
NU,5,203,PINU,BAN,NA,-1.88183,0.001027,-0.099342,-1.240573,0.0019301,-0.2045888,-1.684873,-0.0014913,-0.1173088,3708
NU,5,209,PINU,RES,NA,-2.350189,-0.0013519,0.0800935,-1.0028030000000001,3.557e-4,-0.1536349,-0.019501,0.0027642,-0.524469,171
NU,5,302,ABIE,BAL,NA,-1.66978,2.289e-4,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-7.031e-4,-0.194097,9695
NU,5,401,TSUG,CAN,NA,-1.293835,6.588e-4,-0.125031,-1.672586,-3.542e-4,0.0778901,-1.072416,1.906e-4,-0.288969,424
NU,5,602,LARI,LAR,NA,-1.973109,-1.365e-4,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,5,701,THUJ,OCC,NA,-1.965677,-4.979e-4,0.0241964,-1.150524,0.0015672,-0.0912559,-1.469959,-9.608e-4,-0.1008653,1861
NU,5,801,JUNI,VIR,NA,-1.965677,-4.979e-4,0.0241964,-1.150524,0.0015672,-0.0912559,-1.469959,-9.608e-4,-0.1008653,1861
NU,5,1201,POPU,TRE,NA,-1.37932,4.172e-4,-0.0680491,-1.483582,8.34e-5,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,5,1203,POPU,BAL,NA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,5,1203,POPU,BAL,BAL,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,5,1203,POPU,BAL,GLA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,5,1211,POPU,BAL,GRA,-1.426591,1.715e-4,-0.0521575,-1.392265,5.71e-4,-0.0832082,-1.995065,-0.0028745,-0.0968925,6203
NU,5,1301,BETU,ALL,NA,-1.920661,-3.859e-4,0.0107877,-0.8167759,0.0014608,-0.0825184,-2.29294,-0.0020529,-0.040132,3493
NU,5,1303,BETU,PAP,NA,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,5,1303,BETU,PAP,PAP,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,5,1401,ACER,SAH,NA,-2.038109,-0.0010816,0.0321414,-1.126397,6.3e-4,-0.0247585,-2.149351,-0.0021595,-0.1404091,3885
NU,5,1405,ACER,RUB,NA,-2.067681,-0.0013622,0.0602617,-1.343886,8.95e-4,-0.0177576,-2.279679,-0.0026013,-0.0231588,1905
NU,5,1550,GENH,SPP,NA,-1.749271,-0.0011443,-0.0385082,-2.368783,3.223e-4,0.2192045,-1.433405,-0.0013944,-0.2984636,1479
NU,15,101,PICE,MAR,NA,-1.650423,1.477e-4,-0.0460573,-1.179546,5.43e-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
NU,15,105,PICE,GLA,NA,-1.981923,-2.608e-4,0.0175826,-1.46987,4.888e-4,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
NU,15,107,PICE,MAR,RUB,-1.650423,1.477e-4,-0.0460573,-1.179546,5.43e-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
NU,15,202,PINU,STR,NA,-1.801744,-3.685e-4,-0.0080958,-1.083892,0.0013546,-0.1295523,-0.6911709,7.238e-4,-0.3778888,1177
NU,15,203,PINU,BAN,NA,-1.223716,0.0040854,-0.2897577,-0.2984682,0.007049,-0.5120673,-0.2324654,0.0100349,-0.6331275,11
NU,15,209,PINU,RES,NA,-2.350189,-0.0013519,0.0800935,-1.0028030000000001,3.557e-4,-0.1536349,-0.019501,0.0027642,-0.524469,171
NU,15,302,ABIE,BAL,NA,-1.66978,2.289e-4,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-7.031e-4,-0.194097,9695
NU,15,401,TSUG,CAN,NA,-1.293835,6.588e-4,-0.125031,-1.672586,-3.542e-4,0.0778901,-1.072416,1.906e-4,-0.288969,424
NU,15,602,LARI,LAR,NA,-1.973109,-1.365e-4,-0.0374368,-1.269574,0.001621,-0.1486281,-1.700501,-0.0022482,-0.087371,288
NU,15,701,THUJ,OCC,NA,-1.965677,-4.979e-4,0.0241964,-1.150524,0.0015672,-0.0912559,-1.469959,-9.608e-4,-0.1008653,1861
NU,15,801,JUNI,VIR,NA,-1.965677,-4.979e-4,0.0241964,-1.150524,0.0015672,-0.0912559,-1.469959,-9.608e-4,-0.1008653,1861
NU,15,1201,POPU,TRE,NA,-1.37932,4.172e-4,-0.0680491,-1.483582,8.34e-5,-0.0542484,-1.904333,-0.0024228,-0.1233242,5489
NU,15,1203,POPU,BAL,NA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,15,1203,POPU,BAL,BAL,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,15,1203,POPU,BAL,GLA,-1.310749,-1.971e-4,-0.0813754,-1.282354,5.31e-4,-0.0811786,-2.987716,-0.003323,0.0931182,159
NU,15,1211,POPU,BAL,GRA,-1.426591,1.715e-4,-0.0521575,-1.392265,5.71e-4,-0.0832082,-1.995065,-0.0028745,-0.0968925,6203
NU,15,1301,BETU,ALL,NA,-1.920661,-3.859e-4,0.0107877,-0.8167759,0.0014608,-0.0825184,-2.29294,-0.0020529,-0.040132,3493
NU,15,1303,BETU,PAP,NA,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,15,1303,BETU,PAP,PAP,-1.767513,2.124e-4,-0.0139472,-1.279744,0.0012197,-0.0794052,-2.186957,-0.0026354,-0.0111099,10323
NU,15,1401,ACER,SAH,NA,-2.038109,-0.0010816,0.0321414,-1.126397,6.3e-4,-0.0247585,-2.149351,-0.0021595,-0.1404091,3885
NU,15,1405,ACER,RUB,NA,-2.067681,-0.0013622,0.0602617,-1.343886,8.95e-4,-0.0177576,-2.279679,-0.0026013,-0.0231588,1905
