juris_id,ecozone,canfi_species,genus,species,variety,vol_min,vol_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
NS,7,1200,POPU,SPP,NA,0.3227639467,532.21111722,0.6415683908,0.1470883764,0.1615730139,0.0497702188,0.6941132592,0.0891016515,0.1844519921,0.0323330972
NS,7,1201,POPU,TRE,NA,0.3227639467,532.21111722,0.6415683908,0.1470883764,0.1615730139,0.0497702188,0.6941132592,0.0891016515,0.1844519921,0.0323330972
NS,7,1203,POPU,BAL,NA,0.3227639467,532.21111722,0.6415683908,0.1470883764,0.1615730139,0.0497702188,0.6941132592,0.0891016515,0.1844519921,0.0323330972
NS,7,1203,POPU,BAL,BAL,0.3227639467,532.21111722,0.6415683908,0.1470883764,0.1615730139,0.0497702188,0.6941132592,0.0891016515,0.1844519921,0.0323330972
NS,7,1206,POPU,GRA,NA,0.6610678721,501.68845707,0.5284969054,0.1991259347,0.1884917005,0.0838854594,0.6723752103,0.1302729873,0.1659119503,0.0314398521
NS,7,1300,BETU,SPP,NA,0.1388108825,574.22245674,0.4149637548,0.0880830182,0.4421542025,0.0547990245,0.5571294313,0.0812983232,0.3247420453,0.0368302003
NS,7,1301,BETU,ALL,NA,0.360318273,534.84901215,0.3823494758,0.096662712,0.4599975724,0.0609902397,0.568626528,0.1028590703,0.3042208625,0.0242935392
NS,7,1303,BETU,PAP,NA,0.1388108825,574.22245674,0.4149637548,0.0880830182,0.4421542025,0.0547990245,0.5571294313,0.0812983232,0.3247420453,0.0368302003
NS,7,1303,BETU,PAP,PAP,0.1388108825,574.22245674,0.4149637548,0.0880830182,0.4421542025,0.0547990245,0.5571294313,0.0812983232,0.3247420453,0.0368302003
NS,7,1304,BETU,POP,NA,1.0463953696,100.49400418,0.6366249891,0.1240018911,0.1810417876,0.0583313323,0.6844079815,0.1063623963,0.1706182399,0.0386113824
NS,7,1400,ACER,SPP,NA,0.1863886972,566.03594955,0.538815453,0.148636162,0.2559970935,0.0565512915,0.6716591888,0.0928041355,0.2056281466,0.0299085291
NS,7,1401,ACER,SAH,NA,0.6222560359,398.33773803,0.3358061085,0.094458056,0.4751519549,0.0945838806,0.6413093939,0.0985036266,0.2294488613,0.0307381182
NS,7,1405,ACER,RUB,NA,0.1863886972,566.03594955,0.538815453,0.148636162,0.2559970935,0.0565512915,0.6716591888,0.0928041355,0.2056281466,0.0299085291
NS,7,1406,ACER,SAC,NA,0.49,553.62,0.6062833481,0.0851565275,0.2449938957,0.0635662287,0.7457251828,0.0991096662,0.1434831403,0.0116820107
NS,7,1410,ACER,PEN,NA,0.95,45.7,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.100640844,0.1675228008,0.0557752194
NS,7,1411,ACER,SPI,NA,0.95,45.7,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.100640844,0.1675228008,0.0557752194
NS,7,1500,GENH,SPP,NA,0.2919132528,652.1126556,0.5752703958,0.1477094872,0.2111222418,0.0658978751,0.6718172653,0.0564542913,0.2526968737,0.0190315697
NS,7,1550,GENH,SPP,NA,0.2919132528,652.1126556,0.5752703958,0.1477094872,0.2111222418,0.0658978751,0.6718172653,0.0564542913,0.2526968737,0.0190315697
NS,7,1800,ALNU,SPP,NA,1.99,25.3,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NS,7,1803,ALNU,VIR,CRI,1.99,25.3,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NS,7,1805,ALNU,INC,RUG,1.99,25.3,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NS,7,1805,ALNU,INC,NA,1.99,25.3,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NS,7,1900,OSTR,SPP,NA,0.28,187.47999998,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NS,7,1900,OSTR,VIR,NA,0.28,187.47999998,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NS,7,1950,CARP,CAR,NA,0.28,187.47999998,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NS,7,1950,CARP,SPP,NA,0.28,187.47999998,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NS,7,2000,FAGU,GRA,NA,0.2919132528,652.1126556,0.5680723152,0.0633546105,0.3217186585,0.0468544157,0.6675913827,0.0548468934,0.258334903,0.019226821
NS,7,2100,QUER,SPP,NA,0.9074336746,305.71807273,0.5667755714,0.1899704183,0.1683927352,0.074861275,0.6463199188,0.1275578684,0.1894851613,0.0366370515
NS,7,2108,QUER,RUB,NA,0.9074336746,305.71807273,0.5667755714,0.1899704183,0.1683927352,0.074861275,0.6463199188,0.1275578684,0.1894851613,0.0366370515
NS,7,2201,ULMU,AME,NA,33.977723729,310.61805801,0.6023675628,0.0935507541,0.2538333543,0.0502483288,0.6595852216,0.092115031,0.1966186087,0.0516811387
NS,7,2801,PRUN,SER,NA,0.2919132528,652.1126556,0.5752703958,0.1477094872,0.2111222418,0.0658978751,0.6718172653,0.0564542913,0.2526968737,0.0190315697
NS,7,2802,PRUN,PEN,NA,0.52,119.20999999,0.7281675306,0.0494907143,0.136282726,0.0860590291,0.7133999855,0.0785816901,0.1418502716,0.0661680529
NS,7,2804,PRUN,VIR,NA,0.2919132528,652.1126556,0.5752703958,0.1477094872,0.2111222418,0.0658978751,0.6718172653,0.0564542913,0.2526968737,0.0190315697
NS,7,2804,PRUN,VIR,VIR,0.2919132528,652.1126556,0.5752703958,0.1477094872,0.2111222418,0.0658978751,0.6718172653,0.0564542913,0.2526968737,0.0190315697
NS,7,3400,FRAX,SPP,NA,0.995660413,312.36734152,0.5879927147,0.0769559746,0.2734770327,0.061574278,0.7101313335,0.0914941402,0.1687204216,0.0296541047
NS,7,3401,FRAX,AME,NA,0.995660413,312.36734152,0.5879927147,0.0769559746,0.2734770327,0.061574278,0.7101313335,0.0914941402,0.1687204216,0.0296541047
NS,7,3402,FRAX,NIG,NA,0.995660413,312.36734152,0.5879927147,0.0769559746,0.2734770327,0.061574278,0.7101313335,0.0914941402,0.1687204216,0.0296541047
NS,7,3930,MALU,COR,NA,0.46,67.8,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NS,7,3930,MALU,FUS,NA,0.46,67.8,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NS,7,3930,MALU,SPP,NA,0.46,67.8,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NS,7,3960,SORB,SPP,NA,0.46,67.8,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NT,2,100,PICE,SPP,NA,1.4854376445,376.09978201,0.531059224,0.1219899712,0.1873106451,0.1596401597,0.7617729106,0.0981772341,0.0857221875,0.0543276677
NT,2,101,PICE,MAR,NA,1.7278668842,151.7390865,0.6218799881,0.1235754649,0.1314774744,0.1230670726,0.740227908,0.1151641874,0.0805510513,0.0640568533
NT,2,105,PICE,GLA,NA,1.4854376445,376.09978201,0.531059224,0.1219899712,0.1873106451,0.1596401597,0.7617729106,0.0981772341,0.0857221875,0.0543276677
NT,2,203,PINU,BAN,NA,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,2,204,PINU,CON,NA,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,2,204,PINU,CON,LAT,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,3,100,PICE,SPP,NA,1.4854376445,376.09978201,0.531059224,0.1219899712,0.1873106451,0.1596401597,0.7617729106,0.0981772341,0.0857221875,0.0543276677
NT,3,101,PICE,MAR,NA,1.7278668842,151.7390865,0.6218799881,0.1235754649,0.1314774744,0.1230670726,0.740227908,0.1151641874,0.0805510513,0.0640568533
NT,3,105,PICE,GLA,NA,1.4854376445,376.09978201,0.531059224,0.1219899712,0.1873106451,0.1596401597,0.7617729106,0.0981772341,0.0857221875,0.0543276677
NT,3,203,PINU,BAN,NA,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,3,204,PINU,CON,NA,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,3,204,PINU,CON,LAT,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,3,300,ABIE,SPP,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,3,304,ABIE,LAS,NA,1.4854376445,376.09978201,0.6075056618,0.1223696862,0.1416872517,0.1284374003,0.7646273869,0.0978638557,0.0840089997,0.0534997577
NT,3,602,LARI,LAR,NA,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,3,1201,POPU,TRE,NA,1.8109884235,203.62184609,0.6836307499,0.1410984308,0.1002839013,0.074986918,0.7349507772,0.1238363699,0.1163084367,0.0249044163
NT,3,1203,POPU,BAL,NA,1.8109884235,203.62184609,0.6836307499,0.1410984308,0.1002839013,0.074986918,0.7349507772,0.1238363699,0.1163084367,0.0249044163
NT,3,1203,POPU,BAL,BAL,1.8109884235,203.62184609,0.6836307499,0.1410984308,0.1002839013,0.074986918,0.7349507772,0.1238363699,0.1163084367,0.0249044163
NT,3,1300,BETU,SPP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,3,1303,BETU,PAP,NA,1.8109884235,203.62184609,0.6836307499,0.1410984308,0.1002839013,0.074986918,0.7349507772,0.1238363699,0.1163084367,0.0249044163
NT,3,1303,BETU,PAP,PAP,1.8109884235,203.62184609,0.6836307499,0.1410984308,0.1002839013,0.074986918,0.7349507772,0.1238363699,0.1163084367,0.0249044163
NT,3,1308,BETU,PAP,NEO,1.8109884235,203.62184609,0.6836307499,0.1410984308,0.1002839013,0.074986918,0.7349507772,0.1238363699,0.1163084367,0.0249044163
NT,4,100,PICE,SPP,NA,0.51,435.9225,0.6044827441,0.1344491718,0.1747243572,0.086343727,0.7687058954,0.1301387667,0.0554870736,0.0456682642
NT,4,101,PICE,MAR,NA,0.375,72.8675,0.6349256848,0.1276278339,0.0964185185,0.1410279629,0.7289425658,0.1207553295,0.0602595668,0.090042538
NT,4,105,PICE,GLA,NA,0.51,435.9225,0.6044827441,0.1344491718,0.1747243572,0.086343727,0.7687058954,0.1301387667,0.0554870736,0.0456682642
NT,4,203,PINU,BAN,NA,82.954998684,322.9076603,0.7404331073,0.1050664544,0.0967501459,0.0577502923,0.789295504,0.1017202207,0.0575720962,0.0514121791
NT,4,204,PINU,CON,NA,82.954998684,322.9076603,0.7404331073,0.1050664544,0.0967501459,0.0577502923,0.789295504,0.1017202207,0.0575720962,0.0514121791
NT,4,204,PINU,CON,LAT,82.954998684,322.9076603,0.7404331073,0.1050664544,0.0967501459,0.0577502923,0.789295504,0.1017202207,0.0575720962,0.0514121791
NT,4,216,PINU,MUR,NA,82.954998684,322.9076603,0.7404331073,0.1050664544,0.0967501459,0.0577502923,0.789295504,0.1017202207,0.0575720962,0.0514121791
NT,4,300,ABIE,SPP,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,4,302,ABIE,BAL,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,4,304,ABIE,LAS,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,4,500,PSEU,MEN,NA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,4,500,PSEU,MEN,MEN,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,4,500,PSEU,MEN,GLA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,4,500,PSEU,SPP,NA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,4,601,LARI,DEC,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
NT,4,602,LARI,LAR,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
NT,4,1200,POPU,SPP,NA,28.24256393,451.73612404,0.7669260206,0.1718077982,0.0364466129,0.0248195683,0.78409987,0.1447706541,0.0467443414,0.0243851345
NT,4,1201,POPU,TRE,NA,22.8625,106.84,0.7177077219,0.161843731,0.0965061075,0.0239424397,0.766503764,0.1467631327,0.0578164104,0.028916693
NT,4,1203,POPU,BAL,NA,156.01091611,364.49530193,0.6580039138,0.1429591273,0.175172538,0.0238644209,0.6682737552,0.138751031,0.1694282372,0.0235469766
NT,4,1203,POPU,BAL,BAL,156.01091611,364.49530193,0.6580039138,0.1429591273,0.175172538,0.0238644209,0.6682737552,0.138751031,0.1694282372,0.0235469766
NT,4,1301,BETU,ALL,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,4,1303,BETU,PAP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,4,1303,BETU,PAP,PAP,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,4,1305,BETU,ALA,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,4,1305,BETU,NEO,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,5,100,PICE,SPP,NA,7.6630926566,658.35024885,0.4497097243,0.0747312508,0.2039357582,0.2716232667,0.7594824475,0.1135363871,0.0866798942,0.0403012713
NT,5,101,PICE,MAR,NA,0.7689271919,392.98012476,0.5515335214,0.1187320224,0.1378277389,0.1919067173,0.7572216262,0.0904216285,0.093493663,0.0588630823
NT,5,105,PICE,GLA,NA,7.6630926566,658.35024885,0.4497097243,0.0747312508,0.2039357582,0.2716232667,0.7594824475,0.1135363871,0.0866798942,0.0403012713
NT,5,203,PINU,BAN,NA,0.5250358107,228.61569283,0.6956459972,0.1100579545,0.0915889314,0.102707117,0.8264451101,0.0686281339,0.0696890265,0.0352377295
NT,5,204,PINU,CON,NA,0.6332421665,643.08305851,0.7083260161,0.1030812211,0.0994047589,0.0891880039,0.8269853488,0.0748230702,0.0693619153,0.0288296657
NT,5,204,PINU,CON,LAT,0.6332421665,643.08305851,0.7083260161,0.1030812211,0.0994047589,0.0891880039,0.8269853488,0.0748230702,0.0693619153,0.0288296657
NT,5,216,PINU,MUR,NA,0.5250358107,643.08305851,0.7091114397,0.1048052881,0.0972959933,0.0887872789,0.8254939937,0.0751885839,0.0699281357,0.0293892867
NT,5,300,ABIE,SPP,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,5,302,ABIE,BAL,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,5,304,ABIE,LAS,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,5,500,PSEU,MEN,NA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,5,500,PSEU,MEN,MEN,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,5,500,PSEU,MEN,GLA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,5,500,PSEU,SPP,NA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,5,601,LARI,DEC,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
NT,5,602,LARI,LAR,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
NT,5,1200,POPU,SPP,NA,0.6614660513,802.89670489,0.696537797,0.205117098,0.0497082564,0.0486368485,0.7614503305,0.1200898182,0.0869329563,0.0315268951
NT,5,1201,POPU,TRE,NA,0.6614660513,802.89670489,0.696537797,0.205117098,0.0497082564,0.0486368485,0.7614503305,0.1200898182,0.0869329563,0.0315268951
NT,5,1203,POPU,BAL,NA,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
NT,5,1203,POPU,BAL,BAL,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
NT,5,1301,BETU,ALL,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,5,1303,BETU,PAP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,5,1303,BETU,PAP,PAP,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,5,1305,BETU,ALA,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,5,1305,BETU,NEO,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,9,100,PICE,SPP,NA,7.6630926566,658.35024885,0.4497097243,0.0747312508,0.2039357582,0.2716232667,0.7594824475,0.1135363871,0.0866798942,0.0403012713
NT,9,101,PICE,MAR,NA,0.7689271919,392.98012476,0.5515335214,0.1187320224,0.1378277389,0.1919067173,0.7572216262,0.0904216285,0.093493663,0.0588630823
NT,9,104,PICE,ENG,NA,105.14049101,344.45976567,0.6326964059,0.0813752595,0.1699086621,0.1160196724,0.6559547488,0.0839096358,0.1562829367,0.1038526787
NT,9,104,PICE,ENG,GLA,105.14049101,344.45976567,0.6326964059,0.0813752595,0.1699086621,0.1160196724,0.6559547488,0.0839096358,0.1562829367,0.1038526787
NT,9,105,PICE,GLA,NA,7.6630926566,658.35024885,0.4497097243,0.0747312508,0.2039357582,0.2716232667,0.7594824475,0.1135363871,0.0866798942,0.0403012713
NT,9,109,PICE,SPP,NA,7.6630926566,658.35024885,0.4497097243,0.0747312508,0.2039357582,0.2716232667,0.7594824475,0.1135363871,0.0866798942,0.0403012713
NT,9,203,PINU,BAN,NA,0.5250358107,228.61569283,0.6956459972,0.1100579545,0.0915889314,0.102707117,0.8264451101,0.0686281339,0.0696890265,0.0352377295
NT,9,204,PINU,CON,NA,0.6332421665,643.08305851,0.7083260161,0.1030812211,0.0994047589,0.0891880039,0.8269853488,0.0748230702,0.0693619153,0.0288296657
NT,9,204,PINU,CON,LAT,0.6332421665,643.08305851,0.7083260161,0.1030812211,0.0994047589,0.0891880039,0.8269853488,0.0748230702,0.0693619153,0.0288296657
NT,9,216,PINU,MUR,NA,0.5250358107,643.08305851,0.7091114397,0.1048052881,0.0972959933,0.0887872789,0.8254939937,0.0751885839,0.0699281357,0.0293892867
NT,9,300,ABIE,SPP,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,9,302,ABIE,BAL,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,9,304,ABIE,LAS,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,9,305,ABIE,MX2,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,9,306,ABIE,MIX,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
NT,9,500,PSEU,MEN,NA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,9,500,PSEU,MEN,MEN,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,9,500,PSEU,MEN,GLA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,9,500,PSEU,SPP,NA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
NT,9,600,LARI,SPP,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
NT,9,601,LARI,DEC,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
NT,9,602,LARI,LAR,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
NT,9,604,LARI,LYA,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
NT,9,1150,UNKN,SPP,NA,0.5250358107,658.35024885,0.6372984137,0.1120386886,0.1200788615,0.1305840362,0.8076745157,0.0811992483,0.0763556441,0.0347705918
NT,9,1200,POPU,SPP,NA,0.6614660513,802.89670489,0.696537797,0.205117098,0.0497082564,0.0486368485,0.7614503305,0.1200898182,0.0869329563,0.0315268951
NT,9,1201,POPU,TRE,NA,0.6614660513,802.89670489,0.696537797,0.205117098,0.0497082564,0.0486368485,0.7614503305,0.1200898182,0.0869329563,0.0315268951
NT,9,1203,POPU,BAL,BAL,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
NT,9,1203,POPU,BAL,NA,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
NT,9,1301,BETU,ALL,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,9,1303,BETU,PAP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,9,1303,BETU,PAP,PAP,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,9,1305,BETU,ALA,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,9,1305,BETU,NEO,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,9,1404,ACER,NEG,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,9,1500,GENH,SPP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,9,1550,GENH,SPP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
NT,11,100,PICE,SPP,NA,1.4854376445,376.09978201,0.531059224,0.1219899712,0.1873106451,0.1596401597,0.7617729106,0.0981772341,0.0857221875,0.0543276677
NT,11,101,PICE,MAR,NA,1.7278668842,151.7390865,0.6218799881,0.1235754649,0.1314774744,0.1230670726,0.740227908,0.1151641874,0.0805510513,0.0640568533
NT,11,105,PICE,GLA,NA,1.4854376445,376.09978201,0.531059224,0.1219899712,0.1873106451,0.1596401597,0.7617729106,0.0981772341,0.0857221875,0.0543276677
NT,11,203,PINU,BAN,NA,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,11,204,PINU,CON,NA,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,11,204,PINU,CON,LAT,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,11,300,ABIE,SPP,NA,1.4854376445,376.09978201,0.6075056618,0.1223696862,0.1416872517,0.1284374003,0.7646273869,0.0978638557,0.0840089997,0.0534997577
NT,11,304,ABIE,LAS,NA,1.4854376445,376.09978201,0.6075056618,0.1223696862,0.1416872517,0.1284374003,0.7646273869,0.0978638557,0.0840089997,0.0534997577
NT,11,602,LARI,LAR,NA,2.7745139946,252.97088758,0.7434578236,0.0912060253,0.0849779392,0.0803582119,0.8120198899,0.0720921346,0.0733900037,0.0424979718
NT,11,1201,POPU,TRE,NA,1.8109884235,203.62184609,0.6836307499,0.1410984308,0.1002839013,0.074986918,0.7349507772,0.1238363699,0.1163084367,0.0249044163
NT,11,1203,POPU,BAL,NA,1.8109884235,203.62184609,0.6836307499,0.1410984308,0.1002839013,0.074986918,0.7349507772,0.1238363699,0.1163084367,0.0249044163
