juris_id,ecozone,canfi_species,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
NT,9,105,PICE,GLA,NA,-1.598142,3.142e-4,-0.0783749,-0.0129903,-2.611e-4,-0.3055929,1.06531,2.39e-5,-0.6183025,403
NT,9,109,PICE,SPP,NA,-1.598142,3.142e-4,-0.0783749,-0.0129903,-2.611e-4,-0.3055929,1.06531,2.39e-5,-0.6183025,403
NT,9,203,PINU,BAN,NA,-1.719789,-0.001643,-0.0720663,-1.873903,-4.804e-4,-0.0897304,-1.525305,-0.0017311,-0.226261,30
NT,9,204,PINU,CON,NA,-1.790427,-1.55e-4,-0.0791712,-1.9285079999999999,-6.526e-4,-0.0201212,-1.995444,-0.0016757,-0.0437632,729
NT,9,204,PINU,CON,LAT,-1.790427,-1.55e-4,-0.0791712,-1.9285079999999999,-6.526e-4,-0.0201212,-1.995444,-0.0016757,-0.0437632,729
NT,9,216,PINU,MUR,NA,-1.763528,-1.099e-4,-0.0867745,-1.954392,-6.137e-4,-0.0184525,-1.988232,-0.0015723,-0.0518998,759
NT,9,300,ABIE,SPP,NA,-1.157117,7.395e-4,-0.1735332,0.5572737,5.295e-4,-0.4051833,-0.3311022,-5.99e-5,-0.3127531,38
NT,9,302,ABIE,BAL,NA,-1.157117,7.395e-4,-0.1735332,0.5572737,5.295e-4,-0.4051833,-0.3311022,-5.99e-5,-0.3127531,38
NT,9,304,ABIE,LAS,NA,-1.157117,7.395e-4,-0.1735332,0.5572737,5.295e-4,-0.4051833,-0.3311022,-5.99e-5,-0.3127531,38
NT,9,305,ABIE,MX2,NA,-1.157117,7.395e-4,-0.1735332,0.5572737,5.295e-4,-0.4051833,-0.3311022,-5.99e-5,-0.3127531,38
NT,9,306,ABIE,MIX,NA,-1.157117,7.395e-4,-0.1735332,0.5572737,5.295e-4,-0.4051833,-0.3311022,-5.99e-5,-0.3127531,38
NT,9,500,PSEU,MEN,NA,-2.4038909999999998,-6.387e-4,0.1674664,0.7055001,0.0010978,-0.4010315,4.425699,0.0036288,-1.263356,9
NT,9,500,PSEU,MEN,MEN,-2.4038909999999998,-6.387e-4,0.1674664,0.7055001,0.0010978,-0.4010315,4.425699,0.0036288,-1.263356,9
NT,9,500,PSEU,MEN,GLA,-2.4038909999999998,-6.387e-4,0.1674664,0.7055001,0.0010978,-0.4010315,4.425699,0.0036288,-1.263356,9
NT,9,500,PSEU,SPP,NA,-2.4038909999999998,-6.387e-4,0.1674664,0.7055001,0.0010978,-0.4010315,4.425699,0.0036288,-1.263356,9
NT,9,600,LARI,SPP,NA,-1.119529,0.0032119,-0.2502692,-0.6020969,-0.0010206,-0.1819619,-1.246956,-0.0019971,-0.2304488,26
NT,9,601,LARI,DEC,NA,-1.119529,0.0032119,-0.2502692,-0.6020969,-0.0010206,-0.1819619,-1.246956,-0.0019971,-0.2304488,26
NT,9,602,LARI,LAR,NA,-1.119529,0.0032119,-0.2502692,-0.6020969,-0.0010206,-0.1819619,-1.246956,-0.0019971,-0.2304488,26
NT,9,604,LARI,LYA,NA,-1.119529,0.0032119,-0.2502692,-0.6020969,-0.0010206,-0.1819619,-1.246956,-0.0019971,-0.2304488,26
NT,9,1150,UNKN,SPP,NA,-1.530543,3.56e-5,-0.1216116,-1.562932,-0.00059770000000000005,-0.0619225,-1.324636,-0.0012649,-0.1520637,1113
NT,9,1200,POPU,SPP,NA,-1.176468,-6.155e-4,-0.0263404,-3.039893,-8.428e-4,0.2310108,-2.166966,0.0011159,-0.2858151,247
NT,9,1201,POPU,TRE,NA,-1.176468,-6.155e-4,-0.0263404,-3.039893,-8.428e-4,0.2310108,-2.166966,0.0011159,-0.2858151,247
NT,9,1203,POPU,BAL,BAL,-2.377502,-0.0023789,0.2561668,-2.590638,-0.0017508,0.2539392,-0.466165,0.0033969,-0.6796337,36
NT,9,1203,POPU,BAL,NA,-2.377502,-0.0023789,0.2561668,-2.590638,-0.0017508,0.2539392,-0.466165,0.0033969,-0.6796337,36
NT,9,1301,BETU,ALL,NA,-1.723272,-0.0013644,0.0205927,-3.444207,-0.0087834,0.6099656,-2.331382,0.0055207,-0.2235254,4
NT,9,1303,BETU,PAP,NA,-1.723272,-0.0013644,0.0205927,-3.444207,-0.0087834,0.6099656,-2.331382,0.0055207,-0.2235254,4
NT,9,1303,BETU,PAP,PAP,-1.723272,-0.0013644,0.0205927,-3.444207,-0.0087834,0.6099656,-2.331382,0.0055207,-0.2235254,4
NT,9,1305,BETU,ALA,NA,-1.723272,-0.0013644,0.0205927,-3.444207,-0.0087834,0.6099656,-2.331382,0.0055207,-0.2235254,4
NT,9,1305,BETU,NEO,NA,-1.723272,-0.0013644,0.0205927,-3.444207,-0.0087834,0.6099656,-2.331382,0.0055207,-0.2235254,4
NT,9,1404,ACER,NEG,NA,-1.723272,-0.0013644,0.0205927,-3.444207,-0.0087834,0.6099656,-2.331382,0.0055207,-0.2235254,4
NT,9,1500,GENH,SPP,NA,-1.723272,-0.0013644,0.0205927,-3.444207,-0.0087834,0.6099656,-2.331382,0.0055207,-0.2235254,4
NT,9,1550,GENH,SPP,NA,-1.723272,-0.0013644,0.0205927,-3.444207,-0.0087834,0.6099656,-2.331382,0.0055207,-0.2235254,4
NT,11,100,PICE,SPP,NA,-1.330691,-7.334e-4,-0.0744316,-0.9229124,-0.0023769,-0.0618659,-0.9638116,-0.0024767,-0.1254096,119
NT,11,101,PICE,MAR,NA,-1.387192,9.039e-4,-0.1207942,-1.247222,-0.0010712,-0.1599147,-1.187227,-7.637e-4,-0.2263445,20
NT,11,105,PICE,GLA,NA,-1.330691,-7.334e-4,-0.0744316,-0.9229124,-0.0023769,-0.0618659,-0.9638116,-0.0024767,-0.1254096,119
NT,11,203,PINU,BAN,NA,-2.145356,-0.0016456,0.025224,-2.594705,-0.0039187,0.2129151,-2.244572,-0.0030921,0.0138154,82
NT,11,204,PINU,CON,NA,-2.145356,-0.0016456,0.025224,-2.594705,-0.0039187,0.2129151,-2.244572,-0.0030921,0.0138154,82
NT,11,204,PINU,CON,LAT,-2.145356,-0.0016456,0.025224,-2.594705,-0.0039187,0.2129151,-2.244572,-0.0030921,0.0138154,82
NT,11,300,ABIE,SPP,NA,-1.558933,-9.666e-4,-0.0224363,-1.630098,-0.0030498,0.0956851,-1.564873,-0.0030418,0.0082755,139
NT,11,304,ABIE,LAS,NA,-1.558933,-9.666e-4,-0.0224363,-1.630098,-0.0030498,0.0956851,-1.564873,-0.0030418,0.0082755,139
NT,11,602,LARI,LAR,NA,-2.145356,-0.0016456,0.025224,-2.594705,-0.0039187,0.2129151,-2.244572,-0.0030921,0.0138154,82
NT,11,1201,POPU,TRE,NA,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,11,1203,POPU,BAL,NA,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,11,1203,POPU,BAL,BAL,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,11,1303,BETU,PAP,NA,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,11,1303,BETU,PAP,PAP,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,11,1308,BETU,PAP,NEO,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,12,100,PICE,SPP,NA,-1.330691,-7.334e-4,-0.0744316,-0.9229124,-0.0023769,-0.0618659,-0.9638116,-0.0024767,-0.1254096,119
NT,12,101,PICE,MAR,NA,-1.387192,9.039e-4,-0.1207942,-1.247222,-0.0010712,-0.1599147,-1.187227,-7.637e-4,-0.2263445,20
NT,12,105,PICE,GLA,NA,-1.330691,-7.334e-4,-0.0744316,-0.9229124,-0.0023769,-0.0618659,-0.9638116,-0.0024767,-0.1254096,119
NT,12,203,PINU,BAN,NA,-2.145356,-0.0016456,0.025224,-2.594705,-0.0039187,0.2129151,-2.244572,-0.0030921,0.0138154,82
NT,12,204,PINU,CON,NA,-2.145356,-0.0016456,0.025224,-2.594705,-0.0039187,0.2129151,-2.244572,-0.0030921,0.0138154,82
NT,12,204,PINU,CON,LAT,-2.145356,-0.0016456,0.025224,-2.594705,-0.0039187,0.2129151,-2.244572,-0.0030921,0.0138154,82
NT,12,300,ABIE,SPP,NA,-1.558933,-9.666e-4,-0.0224363,-1.630098,-0.0030498,0.0956851,-1.564873,-0.0030418,0.0082755,139
NT,12,304,ABIE,LAS,NA,-1.558933,-9.666e-4,-0.0224363,-1.630098,-0.0030498,0.0956851,-1.564873,-0.0030418,0.0082755,139
NT,12,602,LARI,LAR,NA,-2.145356,-0.0016456,0.025224,-2.594705,-0.0039187,0.2129151,-2.244572,-0.0030921,0.0138154,82
NT,12,1200,POPU,SPP,NA,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,12,1201,POPU,TRE,NA,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,12,1203,POPU,BAL,NA,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,12,1203,POPU,BAL,BAL,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,12,1303,BETU,PAP,NA,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,12,1303,BETU,PAP,PAP,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NT,12,1308,BETU,PAP,NEO,-1.733621,-0.0024198,0.0834193,-2.575905,-0.0055146,0.3473892,-2.017279,-0.0041833,-0.0965576,19
NU,1,101,PICE,MAR,NA,-1.697558,-4.413e-4,-0.0162924,-1.113631,-7.713e-4,-0.05521,-0.9476055,-0.001812,-0.0740522,60
NU,1,105,PICE,GLA,NA,-1.808728,1.812e-4,-0.0297335,-1.566606,-7.86e-5,-0.0034186,-0.6368722,0.0010007,-0.3070963,1702
NU,1,107,PICE,MAR,RUB,-1.697558,-4.413e-4,-0.0162924,-1.113631,-7.713e-4,-0.05521,-0.9476055,-0.001812,-0.0740522,60
NU,1,302,ABIE,BAL,NA,-1.688634,2.014e-4,-0.0238792,-1.566584,3.914e-4,-0.0179743,-1.139371,-5.735e-4,-0.1404251,9695
NU,1,602,LARI,LAR,NA,-1.865544,1.958e-4,-0.0656808,-1.385851,7.411e-4,-0.1044756,-1.602777,-9.905e-4,-0.1172367,288
NU,1,1201,POPU,TRE,NA,-1.403874,2.452e-4,-0.0572315,-1.593011,-1.931e-4,-0.0196225,-1.903091,-0.0013376,-0.1205228,5489
NU,1,1203,POPU,BAL,NA,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,1,1203,POPU,BAL,BAL,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,1,1303,BETU,PAP,NA,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,1,1303,BETU,PAP,PAP,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,2,101,PICE,MAR,NA,-1.697558,-4.413e-4,-0.0162924,-1.113631,-7.713e-4,-0.05521,-0.9476055,-0.001812,-0.0740522,60
NU,2,105,PICE,GLA,NA,-1.808728,1.812e-4,-0.0297335,-1.566606,-7.86e-5,-0.0034186,-0.6368722,0.0010007,-0.3070963,1702
NU,2,107,PICE,MAR,RUB,-1.697558,-4.413e-4,-0.0162924,-1.113631,-7.713e-4,-0.05521,-0.9476055,-0.001812,-0.0740522,60
NU,2,302,ABIE,BAL,NA,-1.688634,2.014e-4,-0.0238792,-1.566584,3.914e-4,-0.0179743,-1.139371,-5.735e-4,-0.1404251,9695
NU,2,602,LARI,LAR,NA,-1.865544,1.958e-4,-0.0656808,-1.385851,7.411e-4,-0.1044756,-1.602777,-9.905e-4,-0.1172367,288
NU,2,1201,POPU,TRE,NA,-1.403874,2.452e-4,-0.0572315,-1.593011,-1.931e-4,-0.0196225,-1.903091,-0.0013376,-0.1205228,5489
NU,2,1203,POPU,BAL,NA,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,2,1203,POPU,BAL,BAL,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,2,1303,BETU,PAP,NA,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,2,1303,BETU,PAP,PAP,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,3,101,PICE,MAR,NA,-1.697558,-4.413e-4,-0.0162924,-1.113631,-7.713e-4,-0.05521,-0.9476055,-0.001812,-0.0740522,60
NU,3,105,PICE,GLA,NA,-1.808728,1.812e-4,-0.0297335,-1.566606,-7.86e-5,-0.0034186,-0.6368722,0.0010007,-0.3070963,1702
NU,3,107,PICE,MAR,RUB,-1.697558,-4.413e-4,-0.0162924,-1.113631,-7.713e-4,-0.05521,-0.9476055,-0.001812,-0.0740522,60
NU,3,302,ABIE,BAL,NA,-1.688634,2.014e-4,-0.0238792,-1.566584,3.914e-4,-0.0179743,-1.139371,-5.735e-4,-0.1404251,9695
NU,3,602,LARI,LAR,NA,-1.865544,1.958e-4,-0.0656808,-1.385851,7.411e-4,-0.1044756,-1.602777,-9.905e-4,-0.1172367,288
NU,3,1201,POPU,TRE,NA,-1.403874,2.452e-4,-0.0572315,-1.593011,-1.931e-4,-0.0196225,-1.903091,-0.0013376,-0.1205228,5489
NU,3,1203,POPU,BAL,NA,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,3,1203,POPU,BAL,BAL,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,3,1303,BETU,PAP,NA,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,3,1303,BETU,PAP,PAP,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,5,101,PICE,MAR,NA,-1.697558,-4.413e-4,-0.0162924,-1.113631,-7.713e-4,-0.05521,-0.9476055,-0.001812,-0.0740522,60
NU,5,105,PICE,GLA,NA,-1.808728,1.812e-4,-0.0297335,-1.566606,-7.86e-5,-0.0034186,-0.6368722,0.0010007,-0.3070963,1702
NU,5,107,PICE,MAR,RUB,-1.697558,-4.413e-4,-0.0162924,-1.113631,-7.713e-4,-0.05521,-0.9476055,-0.001812,-0.0740522,60
NU,5,202,PINU,STR,NA,-1.735675,-6.41e-5,-0.0263015,-1.660423,-2.312e-4,0.034809,-0.7040932,5.628e-4,-0.3466756,1177
NU,5,203,PINU,BAN,NA,-2.014926,1.975e-4,-0.0503355,-1.531432,5.198e-4,-0.1074977,-1.673766,-7.087e-4,-0.1158074,3708
NU,5,209,PINU,RES,NA,-2.139051,-4.593e-4,0.0181259,-1.202895,-7.25e-5,-0.0909429,-0.5516267,9.338e-4,-0.3485037,171
NU,5,302,ABIE,BAL,NA,-1.688634,2.014e-4,-0.0238792,-1.566584,3.914e-4,-0.0179743,-1.139371,-5.735e-4,-0.1404251,9695
NU,5,401,TSUG,CAN,NA,-1.380315,4.551e-4,-0.1015538,-1.612745,-3.346e-4,0.0664179,-1.201069,3.66e-4,-0.2581077,424
NU,5,602,LARI,LAR,NA,-1.865544,1.958e-4,-0.0656808,-1.385851,7.411e-4,-0.1044756,-1.602777,-9.905e-4,-0.1172367,288
NU,5,701,THUJ,OCC,NA,-1.90106,-2.236e-4,0.006741,-1.504609,4.51e-5,0.0183753,-1.186076,4.646e-4,-0.1845263,1861
NU,5,801,JUNI,VIR,NA,-1.90106,-2.236e-4,0.006741,-1.504609,4.51e-5,0.0183753,-1.186076,4.646e-4,-0.1845263,1861
NU,5,1201,POPU,TRE,NA,-1.403874,2.452e-4,-0.0572315,-1.593011,-1.931e-4,-0.0196225,-1.903091,-0.0013376,-0.1205228,5489
NU,5,1203,POPU,BAL,NA,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,5,1203,POPU,BAL,BAL,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,5,1211,POPU,BAL,GRA,-1.416169,0.00017340000000000001,-0.0525172,-1.57953,-8.08e-5,-0.0237883,-1.914785,-0.0014477,-0.118877,6203
NU,5,1301,BETU,ALL,NA,-1.895278,-1.697e-4,7.166e-4,-0.9609746,7.034e-4,-0.0351398,-1.971151,-4.807e-4,-0.140265,3493
NU,5,1303,BETU,PAP,NA,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,5,1303,BETU,PAP,PAP,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,5,1401,ACER,SAH,NA,-1.891291,-4.682e-4,-0.013641,-1.2731460000000001,1.408e-4,0.018753,-2.02563,-0.0011549,-0.1857551,3885
NU,5,1405,ACER,RUB,NA,-1.858343,-3.372e-4,-0.0064947,-1.508418,2.43e-5,0.0365552,-2.144958,-0.0012037,-0.0744568,1905
NU,5,1550,GENH,SPP,NA,-1.907153,-6.828e-4,-0.0151898,-2.558035,-0.0010482,0.2966087,-1.46093,-5.906e-4,-0.3045906,1479
NU,15,101,PICE,MAR,NA,-1.72163,-1.848e-4,-0.0210519,-1.239439,-1.02e-5,-0.092484,-0.9577603,-8.775e-4,-0.1389684,77
NU,15,105,PICE,GLA,NA,-1.808728,1.812e-4,-0.0297335,-1.566606,-7.86e-5,-0.0034186,-0.6368722,0.0010007,-0.3070963,1702
NU,15,107,PICE,MAR,RUB,-1.72163,-1.848e-4,-0.0210519,-1.239439,-1.02e-5,-0.092484,-0.9577603,-8.775e-4,-0.1389684,77
NU,15,202,PINU,STR,NA,-1.735675,-6.41e-5,-0.0263015,-1.660423,-2.312e-4,0.034809,-0.7040932,5.628e-4,-0.3466756,1177
NU,15,203,PINU,BAN,NA,-1.283378,0.0028036,-0.2541196,-0.371036,0.0053032,-0.4656689,-0.3165296,0.0073356,-0.5718081,11
NU,15,209,PINU,RES,NA,-2.139051,-4.593e-4,0.0181259,-1.202895,-7.25e-5,-0.0909429,-0.5516267,9.338e-4,-0.3485037,171
NU,15,302,ABIE,BAL,NA,-1.688634,2.014e-4,-0.0238792,-1.566584,3.914e-4,-0.0179743,-1.139371,-5.735e-4,-0.1404251,9695
NU,15,401,TSUG,CAN,NA,-1.380315,4.551e-4,-0.1015538,-1.612745,-3.346e-4,0.0664179,-1.201069,3.66e-4,-0.2581077,424
NU,15,602,LARI,LAR,NA,-1.865544,1.958e-4,-0.0656808,-1.385851,7.411e-4,-0.1044756,-1.602777,-9.905e-4,-0.1172367,288
NU,15,701,THUJ,OCC,NA,-1.90106,-2.236e-4,0.006741,-1.504609,4.51e-5,0.0183753,-1.186076,4.646e-4,-0.1845263,1861
NU,15,801,JUNI,VIR,NA,-1.90106,-2.236e-4,0.006741,-1.504609,4.51e-5,0.0183753,-1.186076,4.646e-4,-0.1845263,1861
NU,15,1201,POPU,TRE,NA,-1.403874,2.452e-4,-0.0572315,-1.593011,-1.931e-4,-0.0196225,-1.903091,-0.0013376,-0.1205228,5489
NU,15,1203,POPU,BAL,NA,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,15,1203,POPU,BAL,BAL,-1.234664,-1.06e-5,-0.0954487,-1.369511,2.036e-4,-0.0529464,-2.582637,-0.001521,-0.0192428,159
NU,15,1211,POPU,BAL,GRA,-1.416169,0.00017340000000000001,-0.0525172,-1.57953,-8.08e-5,-0.0237883,-1.914785,-0.0014477,-0.118877,6203
NU,15,1301,BETU,ALL,NA,-1.895278,-1.697e-4,7.166e-4,-0.9609746,7.034e-4,-0.0351398,-1.971151,-4.807e-4,-0.140265,3493
NU,15,1303,BETU,PAP,NA,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,15,1303,BETU,PAP,PAP,-1.801162,1.129e-4,-0.004922,-1.646935,-2.541e-4,0.0329792,-1.957627,-0.0011306,-0.0823318,10323
NU,15,1401,ACER,SAH,NA,-1.891291,-4.682e-4,-0.013641,-1.2731460000000001,1.408e-4,0.018753,-2.02563,-0.0011549,-0.1857551,3885
NU,15,1405,ACER,RUB,NA,-1.858343,-3.372e-4,-0.0064947,-1.508418,2.43e-5,0.0365552,-2.144958,-0.0012037,-0.0744568,1905
NU,15,1550,GENH,SPP,NA,-1.907153,-6.828e-4,-0.0151898,-2.558035,-0.0010482,0.2966087,-1.46093,-5.906e-4,-0.3045906,1479
ON,5,1301,BETU,ALL,NA,-1.891489,-1.566e-4,-6.239e-4,-1.022661,6.446e-4,-0.0205931,-1.943417,-3.611e-4,-0.1509185,3486
ON,5,1405,ACER,RUB,NA,-1.777956,-2.544e-4,-0.0269597,-1.532199,3.11e-5,0.0425225,-2.077601,-9.241e-4,-0.1020998,1886
ON,6,100,PICE,SPP,NA,-1.395061,-9.65e-5,-0.111724,-1.172055,-5.191e-4,-0.0892543,0.7832728,0.0014436,-0.6035758,28
ON,6,101,PICE,MAR,NA,-1.509282,2.518e-4,-0.0965674,-1.050838,-3.027e-4,-0.169682,-0.1726867,-0.0015534,-0.3214735,511
ON,6,103,PICE,ABI,NA,-1.804818,-2.371e-4,-0.0231154,-1.351139,0.0015015,-0.1030528,-1.857664,-2.695e-4,-0.0622931,552
ON,6,105,PICE,GLA,NA,-1.395061,-9.65e-5,-0.111724,-1.172055,-5.191e-4,-0.0892543,0.7832728,0.0014436,-0.6035758,28
ON,6,202,PINU,STR,NA,-1.148819,1.011e-4,-0.1400276,-0.0500724,5.466e-4,-0.3066687,-0.2621599,2.933e-4,-0.4010335,34
ON,6,203,PINU,BAN,NA,-1.606216,3.291e-4,-0.14716,-1.38882,-2.12e-4,-0.1394604,-0.8959865,-0.001026,-0.2765494,652
ON,6,204,PINU,CON,NA,-1.606216,3.291e-4,-0.14716,-1.38882,-2.12e-4,-0.1394604,-0.8959865,-0.001026,-0.2765494,652
ON,6,204,PINU,CON,LAT,-1.606216,3.291e-4,-0.14716,-1.38882,-2.12e-4,-0.1394604,-0.8959865,-0.001026,-0.2765494,652
ON,6,209,PINU,RES,NA,-1.699688,-8.2e-4,-0.0610734,-1.208245,-2.071e-4,-0.1219829,-0.1721932,-2.563e-4,-0.3584817,38
ON,6,210,PINU,RIG,NA,-1.699688,-8.2e-4,-0.0610734,-1.208245,-2.071e-4,-0.1219829,-0.1721932,-2.563e-4,-0.3584817,38
ON,6,211,PINU,SYL,NA,-1.699688,-8.2e-4,-0.0610734,-1.208245,-2.071e-4,-0.1219829,-0.1721932,-2.563e-4,-0.3584817,38
ON,6,300,ABIE,SPP,NA,-1.560998,7.886e-4,-0.0628455,-0.8711439,-8.81e-5,-0.1861151,0.4969701,-4.422e-4,-0.4965957,38
ON,6,302,ABIE,BAL,NA,-1.560998,7.886e-4,-0.0628455,-0.8711439,-8.81e-5,-0.1861151,0.4969701,-4.422e-4,-0.4965957,38
ON,6,401,TSUG,CAN,NA,-1.419469,4.378e-4,-0.0937058,-1.607357,-3.396e-4,0.0656758,-1.252853,3.706e-4,-0.2501411,424
ON,6,602,LARI,LAR,NA,-1.842229,2.288e-4,-0.0717547,-1.403837,6.745e-4,-0.0990883,-1.610469,-9.5e-4,-0.1173797,288
ON,6,700,THUJ,SPP,NA,-1.683233,-1.205e-4,-0.0430481,-0.4954128,-1.995e-4,-0.1699487,-0.5598242,-5.098e-4,-0.2268692,33
ON,6,701,THUJ,OCC,NA,-1.683233,-1.205e-4,-0.0430481,-0.4954128,-1.995e-4,-0.1699487,-0.5598242,-5.098e-4,-0.2268692,33
ON,6,801,JUNI,VIR,NA,-1.683233,-1.205e-4,-0.0430481,-0.4954128,-1.995e-4,-0.1699487,-0.5598242,-5.098e-4,-0.2268692,33
ON,6,1200,POPU,SPP,NA,-1.467607,1.084e-4,-0.0365715,-1.389039,-1.365e-4,-0.0868376,-0.9347667,-0.0018329,-0.3022304,358
ON,6,1201,POPU,TRE,NA,-1.467607,1.084e-4,-0.0365715,-1.389039,-1.365e-4,-0.0868376,-0.9347667,-0.0018329,-0.3022304,358
ON,6,1203,POPU,BAL,NA,-0.9116797,8.741e-4,-0.2108009,0.7404822,0.0011373,-0.489599,-1.119209,-6.765e-4,-0.4017716,18
ON,6,1203,POPU,BAL,BAL,-0.9116797,8.741e-4,-0.2108009,0.7404822,0.0011373,-0.489599,-1.119209,-6.765e-4,-0.4017716,18
ON,6,1205,POPU,DEL,NA,-1.200465,4.29e-5,-0.1050975,-1.408215,1.764e-4,-0.0446423,-2.559105,-0.0014282,-0.0297569,158
ON,6,1205,POPU,DEL,DEL,-1.200465,4.29e-5,-0.1050975,-1.408215,1.764e-4,-0.0446423,-2.559105,-0.0014282,-0.0297569,158
ON,6,1206,POPU,GRA,NA,-1.162839,2.953e-4,-0.1040862,-1.911206,-4.547e-4,0.0634999,-1.945525,-0.0010275,-0.1596158,553
ON,6,1301,BETU,ALL,NA,-1.891489,-1.566e-4,-6.239e-4,-1.022661,6.446e-4,-0.0205931,-1.943417,-3.611e-4,-0.1509185,3486
ON,6,1303,BETU,PAP,NA,-1.728622,-2.716e-4,-0.0065107,-1.520502,5.748e-4,-0.040946,-0.5591591,7.078e-4,-0.4255631,97
ON,6,1303,BETU,PAP,PAP,-1.728622,-2.716e-4,-0.0065107,-1.520502,5.748e-4,-0.040946,-0.5591591,7.078e-4,-0.4255631,97
ON,6,1304,BETU,POP,NA,-1.728622,-2.716e-4,-0.0065107,-1.520502,5.748e-4,-0.040946,-0.5591591,7.078e-4,-0.4255631,97
ON,6,1400,ACER,SPP,NA,-1.786029,-3.612e-4,-0.0391877,-1.349298,6.44e-5,0.0368698,-2.068382,-0.0010921,-0.1850084,3870
ON,6,1401,ACER,SAH,NA,-1.786029,-3.612e-4,-0.0391877,-1.349298,6.44e-5,0.0368698,-2.068382,-0.0010921,-0.1850084,3870
ON,6,1404,ACER,NEG,NA,-1.84543,-5.793e-4,-0.0142936,-1.518254,1.825e-4,0.0574431,-1.969103,-0.002027,-0.1423168,5790
ON,6,1405,ACER,RUB,NA,-1.777956,-2.544e-4,-0.0269597,-1.532199,3.11e-5,0.0425225,-2.077601,-9.241e-4,-0.1020998,1886
ON,6,1406,ACER,SAC,NA,-1.786029,-3.612e-4,-0.0391877,-1.349298,6.44e-5,0.0368698,-2.068382,-0.0010921,-0.1850084,3870
